"nmf_type","fixW","beta","addedCompW","noise","noise.lvl","Sample","F","P","R"
"NMF","adaptive",0,5,"airplane",1,11,0.42,0.3,0.72
"NMF","adaptive",0,5,"airplane",1,7,0.5,0.42,0.62
"NMF","adaptive",0,5,"airplane",1,16,0.35,0.24,0.65
"NMF","adaptive",0,5,"airplane",1,6,0.55,0.4,0.88
"NMF","adaptive",0,5,"airplane",1,17,0.7,0.57,0.92
"NMF","adaptive",0,5,"airplane",1,1,0.59,0.5,0.73
"NMF","adaptive",0,5,"airplane",1,10,0.69,0.56,0.91
"NMF","adaptive",0,5,"airplane",1,19,0.62,0.48,0.88
"NMF","adaptive",0,5,"airplane",1,8,0.69,0.56,0.89
"NMF","adaptive",0,5,"airplane",1,4,0.44,0.29,0.93
"NMF","adaptive",0,5,"airplane",1,15,0.45,0.31,0.85
"NMF","adaptive",0,5,"airplane",1,3,0.76,1,0.61
"NMF","adaptive",0,5,"airplane",1,12,0.44,0.32,0.71
"NMF","adaptive",0,5,"airplane",1,2,0.78,0.7,0.89
"NMF","adaptive",0,5,"airplane",1,13,0.61,0.59,0.63
"NMF","adaptive",0,5,"airplane",1,5,0.69,0.55,0.92
"NMF","adaptive",0,5,"airplane",1,14,0.45,0.33,0.74
"NMF","fixed",Inf,0,"airplane",1,20,0.74,0.62,0.91
"NMF","fixed",Inf,0,"airplane",1,18,0.68,0.67,0.69
"NMF","fixed",Inf,0,"airplane",1,9,0.95,1,0.91
"NMF","fixed",Inf,0,"airplane",1,11,0.81,0.76,0.88
"NMF","fixed",Inf,0,"airplane",1,7,0.71,0.76,0.67
"NMF","fixed",Inf,0,"airplane",1,16,0.57,0.45,0.78
"NMF","fixed",Inf,0,"airplane",1,6,0.63,0.49,0.88
"NMF","fixed",Inf,0,"airplane",1,17,0.7,0.72,0.68
"NMF","fixed",Inf,0,"airplane",1,1,0.81,0.78,0.83
"NMF","fixed",Inf,0,"airplane",1,10,0.79,0.71,0.89
"NMF","fixed",Inf,0,"airplane",1,19,0.86,0.83,0.88
"NMF","fixed",Inf,0,"airplane",1,8,0.95,0.92,0.97
"NMF","fixed",Inf,0,"airplane",1,4,0.94,0.88,1
"NMF","fixed",Inf,0,"airplane",1,15,0.68,0.52,1
"NMF","fixed",Inf,0,"airplane",1,3,0.81,1,0.68
"NMF","fixed",Inf,0,"airplane",1,12,0.68,0.54,0.91
"NMF","fixed",Inf,0,"airplane",1,2,0.77,0.86,0.69
"NMF","fixed",Inf,0,"airplane",1,13,0.57,0.62,0.52
"NMF","fixed",Inf,0,"airplane",1,5,0.88,0.85,0.92
"NMF","fixed",Inf,0,"airplane",1,14,0.79,0.81,0.78
"NMF","fixed",Inf,1,"airplane",1,20,0.7,0.57,0.89
"NMF","fixed",Inf,1,"airplane",1,18,0.71,0.69,0.73
"NMF","fixed",Inf,1,"airplane",1,9,0.94,0.97,0.91
"NMF","fixed",Inf,1,"airplane",1,11,0.7,0.55,0.96
"NMF","fixed",Inf,1,"airplane",1,7,0.68,0.75,0.62
"NMF","fixed",Inf,1,"airplane",1,16,0.56,0.42,0.83
"NMF","fixed",Inf,1,"airplane",1,6,0.56,0.41,0.88
"NMF","fixed",Inf,1,"airplane",1,17,0.67,0.58,0.78
"NMF","fixed",Inf,1,"airplane",1,1,0.78,0.74,0.83
"NMF","fixed",Inf,1,"airplane",1,10,0.61,0.48,0.86
"NMF","fixed",Inf,1,"airplane",1,19,0.81,0.75,0.88
"NMF","fixed",Inf,1,"airplane",1,8,0.92,0.9,0.95
"NMF","fixed",Inf,1,"airplane",1,4,0.79,0.65,1
"NMF","fixed",Inf,1,"airplane",1,15,0.68,0.52,1
"NMF","fixed",Inf,1,"airplane",1,3,0.75,0.84,0.68
"NMF","fixed",Inf,1,"airplane",1,12,0.73,0.58,0.97
"NMF","fixed",Inf,1,"airplane",1,2,0.64,0.49,0.92
"NMF","fixed",Inf,1,"airplane",1,13,0.58,0.64,0.52
"NMF","fixed",Inf,1,"airplane",1,5,0.87,0.82,0.92
"NMF","fixed",Inf,1,"airplane",1,14,0.79,0.81,0.78
"NMF","fixed",Inf,2,"airplane",1,20,0.69,0.55,0.91
"NMF","fixed",Inf,2,"airplane",1,18,0.67,0.72,0.63
"NMF","fixed",Inf,2,"airplane",1,9,0.95,1,0.91
"NMF","fixed",Inf,2,"airplane",1,11,0.71,0.59,0.88
"NMF","fixed",Inf,2,"airplane",1,7,0.73,0.77,0.69
"NMF","fixed",Inf,2,"airplane",1,16,0.51,0.38,0.78
"NMF","fixed",Inf,2,"airplane",1,6,0.68,0.51,1
"NMF","fixed",Inf,2,"airplane",1,17,0.7,0.59,0.86
"NMF","fixed",Inf,2,"airplane",1,1,0.82,0.81,0.83
"NMF","fixed",Inf,2,"airplane",1,10,0.6,0.47,0.82
"NMF","fixed",Inf,2,"airplane",1,19,0.87,0.84,0.91
"NMF","fixed",Inf,2,"airplane",1,8,0.95,0.92,0.97
"NMF","fixed",Inf,2,"airplane",1,4,0.81,0.68,1
"NMF","fixed",Inf,2,"airplane",1,15,0.64,0.48,0.96
"NMF","fixed",Inf,2,"airplane",1,3,0.63,0.8,0.52
"NMF","fixed",Inf,2,"airplane",1,12,0.68,0.56,0.88
"NMF","fixed",Inf,2,"airplane",1,2,0.65,0.51,0.89
"NMF","fixed",Inf,2,"airplane",1,13,0.59,0.65,0.54
"NMF","fixed",Inf,2,"airplane",1,5,0.9,0.88,0.92
"NMF","fixed",Inf,2,"airplane",1,14,0.66,0.59,0.74
"NMF","fixed",Inf,3,"airplane",1,20,0.71,0.59,0.91
"NMF","fixed",Inf,3,"airplane",1,18,0.68,0.69,0.67
"NMF","fixed",Inf,3,"airplane",1,9,0.95,1,0.91
"NMF","fixed",Inf,3,"airplane",1,11,0.73,0.61,0.92
"NMF","fixed",Inf,3,"airplane",1,7,0.68,0.72,0.65
"NMF","fixed",Inf,3,"airplane",1,16,0.59,0.47,0.78
"NMF","fixed",Inf,3,"airplane",1,6,0.61,0.48,0.84
"NMF","fixed",Inf,3,"airplane",1,17,0.67,0.57,0.8
"NMF","fixed",Inf,3,"airplane",1,1,0.86,0.82,0.9
"NMF","fixed",Inf,3,"airplane",1,10,0.58,0.46,0.77
"NMF","fixed",Inf,3,"airplane",1,19,0.84,0.78,0.91
"NMF","fixed",Inf,3,"airplane",1,8,0.9,0.86,0.95
"NMF","fixed",Inf,3,"airplane",1,4,0.62,0.45,1
"NMF","fixed",Inf,3,"airplane",1,15,0.65,0.49,0.96
"NMF","fixed",Inf,3,"airplane",1,3,0.65,0.81,0.55
"NMF","fixed",Inf,3,"airplane",1,12,0.7,0.56,0.91
"NMF","fixed",Inf,3,"airplane",1,2,0.69,0.6,0.81
"NMF","fixed",Inf,3,"airplane",1,13,0.58,0.64,0.52
"NMF","fixed",Inf,3,"airplane",1,5,0.9,0.88,0.92
"NMF","fixed",Inf,3,"airplane",1,14,0.72,0.73,0.7
"NMF","fixed",Inf,4,"airplane",1,20,0.69,0.55,0.94
"NMF","fixed",Inf,4,"airplane",1,18,0.7,0.69,0.71
"NMF","fixed",Inf,4,"airplane",1,9,0.97,1,0.94
"NMF","fixed",Inf,4,"airplane",1,11,0.75,0.62,0.96
"NMF","fixed",Inf,4,"airplane",1,7,0.7,0.76,0.65
"NMF","fixed",Inf,4,"airplane",1,16,0.56,0.45,0.74
"NMF","fixed",Inf,4,"airplane",1,6,0.67,0.5,1
"NMF","fixed",Inf,4,"airplane",1,17,0.77,0.76,0.78
"NMF","fixed",Inf,4,"airplane",1,1,0.87,0.96,0.8
"NMF","fixed",Inf,4,"airplane",1,10,0.67,0.56,0.84
"NMF","fixed",Inf,4,"airplane",1,19,0.82,0.77,0.88
"NMF","fixed",Inf,4,"airplane",1,8,0.95,0.95,0.95
"NMF","fixed",Inf,4,"airplane",1,4,0.86,0.75,1
"NMF","fixed",Inf,4,"airplane",1,15,0.72,0.58,0.96
"NMF","fixed",Inf,4,"airplane",1,3,0.54,0.67,0.45
"NMF","fixed",Inf,4,"airplane",1,12,0.71,0.57,0.94
"NMF","fixed",Inf,4,"airplane",1,2,0.7,0.57,0.89
"NMF","fixed",Inf,4,"airplane",1,13,0.57,0.65,0.5
"NMF","fixed",Inf,4,"airplane",1,5,0.9,0.88,0.92
"NMF","fixed",Inf,4,"airplane",1,14,0.82,0.91,0.74
"NMF","fixed",Inf,5,"airplane",1,20,0.7,0.56,0.92
"NMF","fixed",Inf,5,"airplane",1,18,0.69,0.66,0.71
"NMF","fixed",Inf,5,"airplane",1,9,0.97,1,0.94
"NMF","fixed",Inf,5,"airplane",1,11,0.73,0.61,0.92
"NMF","fixed",Inf,5,"airplane",1,7,0.71,0.73,0.69
"NMF","fixed",Inf,5,"airplane",1,16,0.64,0.53,0.83
"NMF","fixed",Inf,5,"airplane",1,6,0.62,0.48,0.88
"NMF","fixed",Inf,5,"airplane",1,17,0.62,0.51,0.8
"NMF","fixed",Inf,5,"airplane",1,1,0.79,0.76,0.83
"NMF","fixed",Inf,5,"airplane",1,10,0.56,0.44,0.77
"NMF","fixed",Inf,5,"airplane",1,19,0.81,0.75,0.88
"NMF","fixed",Inf,5,"airplane",1,8,0.92,0.9,0.95
"NMF","fixed",Inf,5,"airplane",1,4,0.62,0.45,1
"NMF","fixed",Inf,5,"airplane",1,15,0.64,0.49,0.93
"NMF","fixed",Inf,5,"airplane",1,3,0.77,0.85,0.71
"NMF","fixed",Inf,5,"airplane",1,12,0.68,0.54,0.91
"NMF","fixed",Inf,5,"airplane",1,2,0.75,0.79,0.72
"NMF","fixed",Inf,5,"airplane",1,13,0.54,0.61,0.49
"NMF","fixed",Inf,5,"airplane",1,5,0.92,0.89,0.96
"NMF","fixed",Inf,5,"airplane",1,14,0.81,0.75,0.89
"NMF","semi",1,0,"airplane",1,20,0.6,0.48,0.79
"NMF","semi",1,0,"airplane",1,18,0.72,0.62,0.85
"NMF","semi",1,0,"airplane",1,9,0.61,0.45,0.94
"NMF","semi",1,0,"airplane",1,11,0.66,0.52,0.88
"NMF","semi",1,0,"airplane",1,7,0.4,0.36,0.46
"NMF","semi",1,0,"airplane",1,16,0.46,0.39,0.57
"NMF","semi",1,0,"airplane",1,6,0.69,0.53,0.96
"NMF","semi",1,0,"airplane",1,17,0.67,0.56,0.82
"NMF","semi",1,0,"airplane",1,1,0.81,0.73,0.9
"NMF","semi",1,0,"airplane",1,10,0.81,0.75,0.89
"NMF","semi",1,0,"airplane",1,19,0.77,0.63,0.97
"NMF","semi",1,0,"airplane",1,8,0.83,0.73,0.95
"NMF","semi",1,0,"airplane",1,4,0.86,0.75,1
"NMF","semi",1,0,"airplane",1,15,0.64,0.47,1
"NMF","semi",1,0,"airplane",1,3,0.77,0.79,0.74
"NMF","semi",1,0,"airplane",1,12,0.57,0.47,0.74
"NMF","semi",1,0,"airplane",1,2,0.57,0.47,0.72
"NMF","semi",1,0,"airplane",1,13,0.54,0.49,0.59
"NMF","semi",1,0,"airplane",1,5,0.7,0.56,0.92
"NMF","semi",1,0,"airplane",1,14,0.62,0.47,0.89
"NMF","semi",1,1,"airplane",1,20,0.64,0.53,0.79
"NMF","semi",1,1,"airplane",1,18,0.75,0.69,0.83
"NMF","semi",1,1,"airplane",1,9,0.95,1,0.91
"NMF","semi",1,1,"airplane",1,11,0.72,0.61,0.88
"NMF","semi",1,1,"airplane",1,7,0.59,0.53,0.67
"NMF","semi",1,1,"airplane",1,16,0.43,0.31,0.7
"NMF","semi",1,1,"airplane",1,6,0.72,0.57,0.96
"NMF","semi",1,1,"airplane",1,17,0.67,0.58,0.8
"NMF","semi",1,1,"airplane",1,1,0.81,0.78,0.83
"NMF","semi",1,1,"airplane",1,10,0.6,0.46,0.86
"NMF","semi",1,1,"airplane",1,19,0.81,0.72,0.91
"NMF","semi",1,1,"airplane",1,8,0.8,0.69,0.95
"NMF","semi",1,1,"airplane",1,4,0.88,0.79,1
"NMF","semi",1,1,"airplane",1,15,0.6,0.44,0.96
"NMF","semi",1,1,"airplane",1,3,0.73,1,0.58
"NMF","semi",1,1,"airplane",1,12,0.74,0.59,1
"NMF","semi",1,1,"airplane",1,2,0.64,0.48,0.94
"NMF","semi",1,1,"airplane",1,13,0.58,0.57,0.59
"NMF","semi",1,1,"airplane",1,5,0.91,0.86,0.96
"NMF","semi",1,1,"airplane",1,14,0.63,0.5,0.85
"NMF","semi",1,2,"airplane",1,20,0.62,0.51,0.79
"NMF","semi",1,2,"airplane",1,18,0.73,0.65,0.83
"NMF","semi",1,2,"airplane",1,9,0.95,1,0.91
"NMF","semi",1,2,"airplane",1,11,0.67,0.54,0.88
"NMF","semi",1,2,"airplane",1,7,0.54,0.47,0.62
"NMF","semi",1,2,"airplane",1,16,0.47,0.32,0.87
"NMF","semi",1,2,"airplane",1,6,0.64,0.48,0.96
"NMF","semi",1,2,"airplane",1,17,0.74,0.65,0.86
"NMF","semi",1,2,"airplane",1,1,0.78,0.79,0.77
"NMF","semi",1,2,"airplane",1,10,0.64,0.51,0.86
"NMF","semi",1,2,"airplane",1,19,0.87,0.79,0.97
"NMF","semi",1,2,"airplane",1,8,0.75,0.68,0.84
"NMF","semi",1,2,"airplane",1,4,0.86,0.75,1
"NMF","semi",1,2,"airplane",1,15,0.59,0.42,1
"NMF","semi",1,2,"airplane",1,3,0.73,0.9,0.61
"NMF","semi",1,2,"airplane",1,12,0.67,0.59,0.76
"NMF","semi",1,2,"airplane",1,2,0.52,0.45,0.61
"NMF","semi",1,2,"airplane",1,13,0.62,0.64,0.61
"NMF","semi",1,2,"airplane",1,5,0.92,0.89,0.96
"NMF","semi",1,2,"airplane",1,14,0.63,0.51,0.81
"NMF","semi",1,3,"airplane",1,20,0.64,0.54,0.79
"NMF","semi",1,3,"airplane",1,18,0.71,0.64,0.81
"NMF","semi",1,3,"airplane",1,9,0.9,0.93,0.88
"NMF","semi",1,3,"airplane",1,11,0.7,0.6,0.84
"NMF","semi",1,3,"airplane",1,7,0.58,0.5,0.69
"NMF","semi",1,3,"airplane",1,16,0.39,0.29,0.61
"NMF","semi",1,3,"airplane",1,6,0.68,0.52,0.96
"NMF","semi",1,3,"airplane",1,17,0.7,0.62,0.8
"NMF","semi",1,3,"airplane",1,1,0.73,0.8,0.67
"NMF","semi",1,3,"airplane",1,10,0.7,0.57,0.89
"NMF","semi",1,3,"airplane",1,19,0.81,0.71,0.94
"NMF","semi",1,3,"airplane",1,8,0.79,0.68,0.95
"NMF","semi",1,3,"airplane",1,4,0.75,0.6,1
"NMF","semi",1,3,"airplane",1,15,0.6,0.43,0.96
"NMF","semi",1,3,"airplane",1,3,0.73,0.9,0.61
"NMF","semi",1,3,"airplane",1,12,0.67,0.54,0.88
"NMF","semi",1,3,"airplane",1,2,0.48,0.39,0.61
"NMF","semi",1,3,"airplane",1,13,0.62,0.62,0.62
"NMF","semi",1,3,"airplane",1,5,0.91,0.86,0.96
"NMF","semi",1,3,"airplane",1,14,0.66,0.53,0.85
"NMF","semi",1,4,"airplane",1,20,0.66,0.57,0.79
"NMF","semi",1,4,"airplane",1,18,0.74,0.66,0.85
"NMF","semi",1,4,"airplane",1,9,0.95,1,0.91
"NMF","semi",1,4,"airplane",1,11,0.77,0.65,0.96
"NMF","semi",1,4,"airplane",1,7,0.69,0.64,0.75
"NMF","semi",1,4,"airplane",1,16,0.42,0.31,0.65
"NMF","semi",1,4,"airplane",1,6,0.7,0.55,0.96
"NMF","semi",1,4,"airplane",1,17,0.68,0.57,0.84
"NMF","semi",1,4,"airplane",1,1,0.84,0.81,0.87
"NMF","semi",1,4,"airplane",1,10,0.65,0.51,0.91
"NMF","semi",1,4,"airplane",1,19,0.79,0.7,0.91
"NMF","semi",1,4,"airplane",1,8,0.79,0.69,0.92
"NMF","semi",1,4,"airplane",1,4,0.81,0.68,1
"NMF","semi",1,4,"airplane",1,15,0.56,0.39,0.96
"NMF","semi",1,4,"airplane",1,3,0.8,0.92,0.71
"NMF","semi",1,4,"airplane",1,12,0.61,0.49,0.79
"NMF","semi",1,4,"airplane",1,2,0.67,0.58,0.81
"NMF","semi",1,4,"airplane",1,13,0.61,0.64,0.59
"NMF","semi",1,4,"airplane",1,5,0.9,0.88,0.92
"NMF","semi",1,4,"airplane",1,14,0.6,0.46,0.85
"NMF","semi",1,5,"airplane",1,20,0.66,0.55,0.81
"NMF","semi",1,5,"airplane",1,18,0.74,0.68,0.81
"NMF","semi",1,5,"airplane",1,9,0.94,0.97,0.91
"NMF","semi",1,5,"airplane",1,11,0.68,0.57,0.84
"NMF","semi",1,5,"airplane",1,7,0.69,0.65,0.73
"NMF","semi",1,5,"airplane",1,16,0.41,0.29,0.74
"NMF","semi",1,5,"airplane",1,6,0.6,0.44,0.96
"NMF","semi",1,5,"airplane",1,17,0.66,0.55,0.84
"NMF","semi",1,5,"airplane",1,1,0.67,0.75,0.6
"NMF","semi",1,5,"airplane",1,10,0.62,0.49,0.84
"NMF","semi",1,5,"airplane",1,19,0.8,0.69,0.97
"NMF","semi",1,5,"airplane",1,8,0.9,0.88,0.92
"NMF","semi",1,5,"airplane",1,4,0.77,0.62,1
"NMF","semi",1,5,"airplane",1,15,0.61,0.44,1
"NMF","semi",1,5,"airplane",1,3,0.72,0.95,0.58
"NMF","semi",1,5,"airplane",1,12,0.77,0.68,0.88
"NMF","semi",1,5,"airplane",1,2,0.67,0.62,0.72
"NMF","semi",1,5,"airplane",1,13,0.62,0.63,0.61
"NMF","semi",1,5,"airplane",1,5,0.91,0.86,0.96
"NMF","semi",1,5,"airplane",1,14,0.66,0.53,0.85
"NMF","semi",2,0,"airplane",1,20,0.64,0.52,0.83
"NMF","semi",2,0,"airplane",1,18,0.74,0.65,0.87
"NMF","semi",2,0,"airplane",1,9,0.62,0.46,0.94
"NMF","semi",2,0,"airplane",1,11,0.59,0.49,0.76
"NMF","semi",2,0,"airplane",1,7,0.57,0.47,0.71
"NMF","semi",2,0,"airplane",1,16,0.46,0.33,0.74
"NMF","semi",2,0,"airplane",1,6,0.69,0.53,0.96
"NMF","semi",2,0,"airplane",1,17,0.68,0.59,0.82
"NMF","semi",2,0,"airplane",1,1,0.78,0.69,0.9
"NMF","semi",2,0,"airplane",1,10,0.73,0.62,0.89
"NMF","semi",2,0,"airplane",1,19,0.8,0.73,0.88
"NMF","semi",2,0,"airplane",1,8,0.8,0.71,0.92
"NMF","semi",2,0,"airplane",1,4,0.94,0.88,1
"NMF","semi",2,0,"airplane",1,15,0.64,0.47,1
"NMF","semi",2,0,"airplane",1,3,0.85,1,0.74
"NMF","semi",2,0,"airplane",1,12,0.7,0.59,0.85
"NMF","semi",2,0,"airplane",1,2,0.6,0.52,0.72
"NMF","semi",2,0,"airplane",1,13,0.61,0.61,0.62
"NMF","semi",2,0,"airplane",1,5,0.71,0.62,0.84
"NMF","semi",2,0,"airplane",1,14,0.68,0.56,0.85
"NMF","semi",2,1,"airplane",1,20,0.68,0.56,0.87
"NMF","semi",2,1,"airplane",1,18,0.75,0.67,0.85
"NMF","semi",2,1,"airplane",1,9,0.94,0.97,0.91
"NMF","semi",2,1,"airplane",1,11,0.74,0.6,0.96
"NMF","semi",2,1,"airplane",1,7,0.66,0.6,0.73
"NMF","semi",2,1,"airplane",1,16,0.49,0.36,0.78
"NMF","semi",2,1,"airplane",1,6,0.68,0.52,0.96
"NMF","semi",2,1,"airplane",1,17,0.78,0.75,0.8
"NMF","semi",2,1,"airplane",1,1,0.83,0.77,0.9
"NMF","semi",2,1,"airplane",1,10,0.66,0.53,0.86
"NMF","semi",2,1,"airplane",1,19,0.85,0.74,1
"NMF","semi",2,1,"airplane",1,8,0.89,0.89,0.89
"NMF","semi",2,1,"airplane",1,4,0.86,0.75,1
"NMF","semi",2,1,"airplane",1,15,0.62,0.45,1
"NMF","semi",2,1,"airplane",1,3,0.7,0.77,0.65
"NMF","semi",2,1,"airplane",1,12,0.69,0.54,0.97
"NMF","semi",2,1,"airplane",1,2,0.71,0.65,0.78
"NMF","semi",2,1,"airplane",1,13,0.64,0.65,0.62
"NMF","semi",2,1,"airplane",1,5,0.92,0.89,0.96
"NMF","semi",2,1,"airplane",1,14,0.65,0.57,0.74
"NMF","semi",2,2,"airplane",1,20,0.67,0.55,0.85
"NMF","semi",2,2,"airplane",1,18,0.68,0.58,0.81
"NMF","semi",2,2,"airplane",1,9,0.92,0.97,0.88
"NMF","semi",2,2,"airplane",1,11,0.67,0.57,0.8
"NMF","semi",2,2,"airplane",1,7,0.61,0.58,0.65
"NMF","semi",2,2,"airplane",1,16,0.37,0.25,0.7
"NMF","semi",2,2,"airplane",1,6,0.62,0.46,0.96
"NMF","semi",2,2,"airplane",1,17,0.69,0.59,0.82
"NMF","semi",2,2,"airplane",1,1,0.84,0.79,0.9
"NMF","semi",2,2,"airplane",1,10,0.66,0.51,0.91
"NMF","semi",2,2,"airplane",1,19,0.84,0.76,0.94
"NMF","semi",2,2,"airplane",1,8,0.88,0.87,0.89
"NMF","semi",2,2,"airplane",1,4,0.83,0.71,1
"NMF","semi",2,2,"airplane",1,15,0.58,0.41,1
"NMF","semi",2,2,"airplane",1,3,0.72,0.86,0.61
"NMF","semi",2,2,"airplane",1,12,0.71,0.6,0.88
"NMF","semi",2,2,"airplane",1,2,0.53,0.41,0.75
"NMF","semi",2,2,"airplane",1,13,0.65,0.68,0.61
"NMF","semi",2,2,"airplane",1,5,0.92,0.89,0.96
"NMF","semi",2,2,"airplane",1,14,0.69,0.57,0.85
"NMF","semi",2,3,"airplane",1,20,0.67,0.56,0.83
"NMF","semi",2,3,"airplane",1,18,0.74,0.66,0.85
"NMF","semi",2,3,"airplane",1,9,0.95,1,0.91
"NMF","semi",2,3,"airplane",1,11,0.71,0.62,0.84
"NMF","semi",2,3,"airplane",1,7,0.61,0.59,0.62
"NMF","semi",2,3,"airplane",1,16,0.48,0.33,0.83
"NMF","semi",2,3,"airplane",1,6,0.71,0.56,0.96
"NMF","semi",2,3,"airplane",1,17,0.7,0.59,0.86
"NMF","semi",2,3,"airplane",1,1,0.84,0.81,0.87
"NMF","semi",2,3,"airplane",1,10,0.55,0.4,0.91
"NMF","semi",2,3,"airplane",1,19,0.84,0.76,0.94
"NMF","semi",2,3,"airplane",1,8,0.9,0.88,0.92
"NMF","semi",2,3,"airplane",1,4,0.83,0.71,1
"NMF","semi",2,3,"airplane",1,15,0.6,0.43,1
"NMF","semi",2,3,"airplane",1,3,0.77,0.95,0.65
"NMF","semi",2,3,"airplane",1,12,0.71,0.59,0.88
"NMF","semi",2,3,"airplane",1,2,0.46,0.37,0.61
"NMF","semi",2,3,"airplane",1,13,0.63,0.62,0.63
"NMF","semi",2,3,"airplane",1,5,0.92,0.89,0.96
"NMF","semi",2,3,"airplane",1,14,0.71,0.63,0.81
"NMF","semi",2,4,"airplane",1,20,0.63,0.51,0.81
"NMF","semi",2,4,"airplane",1,18,0.76,0.69,0.85
"NMF","semi",2,4,"airplane",1,9,0.95,1,0.91
"NMF","semi",2,4,"airplane",1,11,0.76,0.63,0.96
"NMF","semi",2,4,"airplane",1,7,0.68,0.64,0.73
"NMF","semi",2,4,"airplane",1,16,0.49,0.36,0.74
"NMF","semi",2,4,"airplane",1,6,0.7,0.55,0.96
"NMF","semi",2,4,"airplane",1,17,0.69,0.6,0.82
"NMF","semi",2,4,"airplane",1,1,0.74,0.78,0.7
"NMF","semi",2,4,"airplane",1,10,0.66,0.54,0.84
"NMF","semi",2,4,"airplane",1,19,0.83,0.74,0.94
"NMF","semi",2,4,"airplane",1,8,0.92,0.92,0.92
"NMF","semi",2,4,"airplane",1,4,0.86,0.75,1
"NMF","semi",2,4,"airplane",1,15,0.64,0.47,1
"NMF","semi",2,4,"airplane",1,3,0.73,0.72,0.74
"NMF","semi",2,4,"airplane",1,12,0.68,0.56,0.88
"NMF","semi",2,4,"airplane",1,2,0.64,0.6,0.69
"NMF","semi",2,4,"airplane",1,13,0.63,0.66,0.6
"NMF","semi",2,4,"airplane",1,5,0.92,0.89,0.96
"NMF","semi",2,4,"airplane",1,14,0.67,0.58,0.78
"NMF","semi",2,5,"airplane",1,20,0.65,0.54,0.81
"NMF","semi",2,5,"airplane",1,18,0.67,0.6,0.75
"NMF","semi",2,5,"airplane",1,9,0.95,1,0.91
"NMF","semi",2,5,"airplane",1,11,0.77,0.69,0.88
"NMF","semi",2,5,"airplane",1,7,0.65,0.6,0.71
"NMF","semi",2,5,"airplane",1,16,0.4,0.27,0.74
"NMF","semi",2,5,"airplane",1,6,0.62,0.46,0.96
"NMF","semi",2,5,"airplane",1,17,0.61,0.49,0.82
"NMF","semi",2,5,"airplane",1,1,0.89,0.83,0.97
"NMF","semi",2,5,"airplane",1,10,0.6,0.45,0.93
"NMF","semi",2,5,"airplane",1,19,0.81,0.71,0.94
"NMF","semi",2,5,"airplane",1,8,0.89,0.85,0.92
"NMF","semi",2,5,"airplane",1,4,0.86,0.75,1
"NMF","semi",2,5,"airplane",1,15,0.6,0.43,1
"NMF","semi",2,5,"airplane",1,3,0.78,1,0.65
"NMF","semi",2,5,"airplane",1,12,0.73,0.64,0.85
"NMF","semi",2,5,"airplane",1,2,0.6,0.43,0.97
"NMF","semi",2,5,"airplane",1,13,0.63,0.7,0.57
"NMF","semi",2,5,"airplane",1,5,0.92,0.89,0.96
"NMF","semi",2,5,"airplane",1,14,0.62,0.49,0.85
"NMF","semi",3,0,"airplane",1,20,0.62,0.49,0.85
"NMF","semi",3,0,"airplane",1,18,0.74,0.66,0.85
"NMF","semi",3,0,"airplane",1,9,0.67,0.54,0.91
"NMF","semi",3,0,"airplane",1,11,0.68,0.57,0.84
"NMF","semi",3,0,"airplane",1,7,0.53,0.44,0.67
"NMF","semi",3,0,"airplane",1,16,0.45,0.33,0.7
"NMF","semi",3,0,"airplane",1,6,0.72,0.57,0.96
"NMF","semi",3,0,"airplane",1,17,0.7,0.63,0.78
"NMF","semi",3,0,"airplane",1,1,0.79,0.71,0.9
"NMF","semi",3,0,"airplane",1,10,0.83,0.77,0.91
"NMF","semi",3,0,"airplane",1,19,0.78,0.69,0.91
"NMF","semi",3,0,"airplane",1,8,0.86,0.81,0.92
"NMF","semi",3,0,"airplane",1,4,0.77,0.62,1
"NMF","semi",3,0,"airplane",1,15,0.63,0.49,0.89
"NMF","semi",3,0,"airplane",1,3,0.76,1,0.61
"NMF","semi",3,0,"airplane",1,12,0.73,0.61,0.91
"NMF","semi",3,0,"airplane",1,2,0.64,0.56,0.75
"NMF","semi",3,0,"airplane",1,13,0.6,0.62,0.59
"NMF","semi",3,0,"airplane",1,5,0.87,0.82,0.92
"NMF","semi",3,0,"airplane",1,14,0.63,0.52,0.78
"NMF","semi",3,1,"airplane",1,20,0.66,0.54,0.83
"NMF","semi",3,1,"airplane",1,18,0.73,0.64,0.85
"NMF","semi",3,1,"airplane",1,9,0.95,1,0.91
"NMF","semi",3,1,"airplane",1,11,0.73,0.63,0.88
"NMF","semi",3,1,"airplane",1,7,0.65,0.58,0.75
"NMF","semi",3,1,"airplane",1,16,0.5,0.37,0.78
"NMF","semi",3,1,"airplane",1,6,0.67,0.51,0.96
"NMF","semi",3,1,"airplane",1,17,0.71,0.62,0.82
"NMF","semi",3,1,"airplane",1,1,0.84,0.81,0.87
"NMF","semi",3,1,"airplane",1,10,0.6,0.46,0.84
"NMF","semi",3,1,"airplane",1,19,0.89,0.81,1
"NMF","semi",3,1,"airplane",1,8,0.89,0.85,0.92
"NMF","semi",3,1,"airplane",1,4,0.88,0.79,1
"NMF","semi",3,1,"airplane",1,15,0.63,0.46,1
"NMF","semi",3,1,"airplane",1,3,0.73,1,0.58
"NMF","semi",3,1,"airplane",1,12,0.69,0.53,0.97
"NMF","semi",3,1,"airplane",1,2,0.68,0.66,0.69
